Fuente;Módulo documento;Regla ID;Regla;Condición documento;Severidad documento;Severidad original;Impacto;Acción sugerida documento;Automatizable;Prioridad;¿Está considerado en MVP?;Módulo actual / recomendado;Observación de cobertura;Cómo mostrar en front;Módulo documento normalizado;Severidad normalizada;Estado revalidado;Módulo asignado revalidado;finding_code;Método de detección requerido;Requiere HTML parser;Requiere Playwright/Puppeteer;Requiere PageSpeed/Lighthouse;Requiere OCR/Vision;Sprint / versión objetivo;Mini especificación para considerado;Acción técnica requerida;Tabla BigQuery sugerida;Columnas nuevas sugeridas;Trazabilidad de componente requerida;Cómo mostrar en front actualizado;Nota de revalidación
Investigación Cynthia;Tecnico;TECH_013;TypeError;Cuando se detecta TypeError en consola o auditoría automática;Alta;Alta;UX;Corregir operación inválida sobre un tipo y validar en QA técnico;Sí;Alta;Considerado;M2 Técnico;Cubierto parcialmente por validaciones del módulo M2 Técnico;Toast + badge en dashboard técnico;Técnico;Alta;No considerado;M2 Technical Crawler;TECH_TYPE_ERROR;Playwright/Puppeteer runtime capture;No/Complementario;Sí;No;No;Sprint 2 - Runtime técnico + Desktop;;Implementar Playwright/Puppeteer, capturar DOM/runtime, agregar trazabilidad y persistir findings con selector/XPath cuando aplique.;technical_crawl_results / technical_crawl_findings;runtime_scan_enabled, console_error_count, page_error_count, failed_resource_count, browser_event_type, source_file, line_number, stack_trace, resource_url, resource_type;Sí;Panel Runtime: contador de errores consola/JS y drawer con mensaje, archivo, línea, stack/resource y severidad.;"Reclasificada: requiere navegador headless para ejecución JS/runtime; crawler HTTP básico no la cubre."
Investigación Cynthia;Tecnico;TECH_014;RangeError;Cuando se detecta RangeError en consola o auditoría automática;Alta;Alta;UX;Corregir valor fuera del rango permitido y validar en QA técnico;Sí;Alta;Considerado;M2 Técnico;Cubierto parcialmente por validaciones del módulo M2 Técnico;Toast + badge en dashboard técnico;Técnico;Alta;No considerado;M2 Technical Crawler;TECH_RANGE_ERROR;Playwright/Puppeteer runtime capture;No/Complementario;Sí;No;No;Sprint 2 - Runtime técnico + Desktop;;Implementar Playwright/Puppeteer, capturar DOM/runtime, agregar trazabilidad y persistir findings con selector/XPath cuando aplique.;technical_crawl_results / technical_crawl_findings;runtime_scan_enabled, console_error_count, page_error_count, failed_resource_count, browser_event_type, source_file, line_number, stack_trace, resource_url, resource_type;Sí;Panel Runtime: contador de errores consola/JS y drawer con mensaje, archivo, línea, stack/resource y severidad.;"Reclasificada: requiere navegador headless para ejecución JS/runtime; crawler HTTP básico no la cubre."
Investigación Cynthia;Tecnico;TECH_015;URIError;Cuando se detecta URIError en consola o auditoría automática;Media;Media;UX;Corregir error en encode/decode uri y validar en QA técnico;Sí;Media;Considerado;M2 Técnico;Cubierto parcialmente por validaciones del módulo M2 Técnico;Toast + badge en dashboard técnico;Técnico;Media;No considerado;M2 Technical Crawler;TECH_URI_ERROR;Playwright/Puppeteer runtime capture;No/Complementario;Sí;No;No;Sprint 2 - Runtime técnico + Desktop;;Implementar Playwright/Puppeteer, capturar DOM/runtime, agregar trazabilidad y persistir findings con selector/XPath cuando aplique.;technical_crawl_results / technical_crawl_findings;runtime_scan_enabled, console_error_count, page_error_count, failed_resource_count, browser_event_type, source_file, line_number, stack_trace, resource_url, resource_type;Sí;Panel Runtime: contador de errores consola/JS y drawer con mensaje, archivo, línea, stack/resource y severidad.;"Reclasificada: requiere navegador headless para ejecución JS/runtime; crawler HTTP básico no la cubre."
Investigación Cynthia;Tecnico;TECH_016;Unhandled Promise Rejection;Cuando se detecta Unhandled Promise Rejection en consola o auditoría automática;Alta;Alta;UX;Corregir promesa rechazada sin catch y validar en QA técnico;Sí;Alta;Considerado;M2 Técnico;Cubierto parcialmente por validaciones del módulo M2 Técnico;Toast + badge en dashboard técnico;Técnico;Alta;No considerado;M2 Technical Crawler;TECH_UNHANDLED_PROMISE_REJECTION;Playwright/Puppeteer runtime capture;No/Complementario;Sí;No;No;Sprint 2 - Runtime técnico + Desktop;;Implementar Playwright/Puppeteer, capturar DOM/runtime, agregar trazabilidad y persistir findings con selector/XPath cuando aplique.;technical_crawl_results / technical_crawl_findings;runtime_scan_enabled, console_error_count, page_error_count, failed_resource_count, browser_event_type, source_file, line_number, stack_trace, resource_url, resource_type;Sí;Panel Runtime: contador de errores consola/JS y drawer con mensaje, archivo, línea, stack/resource y severidad.;"Reclasificada: requiere navegador headless para ejecución JS/runtime; crawler HTTP básico no la cubre."
Investigación Cynthia;Tecnico;TECH_017;Deprecated API;Cuando se detecta Deprecated API en consola o auditoría automática;Media;Media;Compatibilidad;Corregir uso de apis obsoletas y validar en QA técnico;Sí;Media;Considerado;M2 Técnico;Cubierto parcialmente por validaciones del módulo M2 Técnico;Toast + badge en dashboard técnico;Técnico;Media;No considerado;M2 Technical Crawler;TECH_DEPRECATED_API;Playwright/Puppeteer runtime capture;No/Complementario;Sí;No;No;Sprint 2 - Runtime técnico + Desktop;;Implementar Playwright/Puppeteer, capturar DOM/runtime, agregar trazabilidad y persistir findings con selector/XPath cuando aplique.;technical_crawl_results / technical_crawl_findings;runtime_scan_enabled, console_error_count, page_error_count, failed_resource_count, browser_event_type, source_file, line_number, stack_trace, resource_url, resource_type;Sí;Panel Runtime: contador de errores consola/JS y drawer con mensaje, archivo, línea, stack/resource y severidad.;"Reclasificada: requiere navegador headless para ejecución JS/runtime; crawler HTTP básico no la cubre."
Investigación Cynthia;Tecnico;TECH_018;Conflicto de versiones JS;Cuando se detectan conflictos, errores o warnings en ejecución JavaScript;Media;Media;UX;Revisar dependencias, corregir conflictos y validar compatibilidad;Sí;Media;No considerado;M2 Técnico;Cobertura parcial con validaciones;Listado priorizado en consola QA;Técnico;Media;No considerado;M2 Technical Crawler;TECH_JS_VERSION_CONFLICT;Playwright/Puppeteer runtime capture;No/Complementario;Sí;No;No;Sprint 2 - Runtime técnico + Desktop;;Implementar Playwright/Puppeteer, capturar DOM/runtime, agregar trazabilidad y persistir findings con selector/XPath cuando aplique.;technical_crawl_results / technical_crawl_findings;runtime_scan_enabled, console_error_count, page_error_count, failed_resource_count, browser_event_type, source_file, line_number, stack_trace, resource_url, resource_type;Sí;Panel Runtime: contador de errores consola/JS y drawer con mensaje, archivo, línea, stack/resource y severidad.;"Reclasificada: requiere navegador headless para ejecución JS/runtime; crawler HTTP básico no la cubre."
Investigación Cynthia;Tecnico;TECH_019;Namespace Collision JS;Cuando se detectan conflictos, errores o warnings en ejecución JavaScript;Media;Media;UX;Revisar dependencias, corregir conflictos y validar compatibilidad;Sí;Media;No considerado;M2 Técnico;Cobertura parcial con validaciones;Listado priorizado en consola QA;Técnico;Media;No considerado;M2 Technical Crawler;TECH_JS_NAMESPACE_COLLISION;Playwright/Puppeteer runtime capture;No/Complementario;Sí;No;No;Sprint 2 - Runtime técnico + Desktop;;Implementar Playwright/Puppeteer, capturar DOM/runtime, agregar trazabilidad y persistir findings con selector/XPath cuando aplique.;technical_crawl_results / technical_crawl_findings;runtime_scan_enabled, console_error_count, page_error_count, failed_resource_count, browser_event_type, source_file, line_number, stack_trace, resource_url, resource_type;Sí;Panel Runtime: contador de errores consola/JS y drawer con mensaje, archivo, línea, stack/resource y severidad.;"Reclasificada: requiere navegador headless para ejecución JS/runtime; crawler HTTP básico no la cubre."
Investigación Cynthia;Tecnico;TECH_020;Dependency Conflict JS;Cuando se detectan conflictos, errores o warnings en ejecución JavaScript;Media;Media;UX;Revisar dependencias, corregir conflictos y validar compatibilidad;Sí;Media;No considerado;M2 Técnico;Cobertura parcial con validaciones;Listado priorizado en consola QA;Técnico;Media;No considerado;M2 Technical Crawler;TECH_JS_DEPENDENCY_CONFLICT;Playwright/Puppeteer runtime capture;No/Complementario;Sí;No;No;Sprint 2 - Runtime técnico + Desktop;;Implementar Playwright/Puppeteer, capturar DOM/runtime, agregar trazabilidad y persistir findings con selector/XPath cuando aplique.;technical_crawl_results / technical_crawl_findings;runtime_scan_enabled, console_error_count, page_error_count, failed_resource_count, browser_event_type, source_file, line_number, stack_trace, resource_url, resource_type;Sí;Panel Runtime: contador de errores consola/JS y drawer con mensaje, archivo, línea, stack/resource y severidad.;"Reclasificada: requiere navegador headless para ejecución JS/runtime; crawler HTTP básico no la cubre."
Investigación Cynthia;Tecnico;TECH_021;JQuery undefined;jquery_loaded = TRUE;Alta;Crítica;UX / Frontend;Validar carga de jQuery;Sí;Alta;Considerado;M2 Técnico;Detectable por consola;Badge crítico;Técnico;Alta;No considerado;M2 Technical Crawler;TECH_JQUERY_UNDEFINED;Playwright/Puppeteer runtime capture;No/Complementario;Sí;No;No;Sprint 2 - Runtime técnico + Desktop;;Implementar Playwright/Puppeteer, capturar DOM/runtime, agregar trazabilidad y persistir findings con selector/XPath cuando aplique.;technical_crawl_results / technical_crawl_findings;runtime_scan_enabled, console_error_count, page_error_count, failed_resource_count, browser_event_type, source_file, line_number, stack_trace, resource_url, resource_type;Sí;Panel Runtime: contador de errores consola/JS y drawer con mensaje, archivo, línea, stack/resource y severidad.;"Reclasificada: requiere navegador headless para ejecución JS/runtime; crawler HTTP básico no la cubre."
Investigación Cynthia;Performance;PERF_028;Fuente externa caída;font_errors = 0;Media;Media;UX;Corregir fuente o fallback;Sí;Media;Considerado;M6 Performance;Requiere validación fonts;Tabla fuentes;Performance;Media;Parcial;M6 Performance Validator;BRAND_FONT_RESOURCE_FAILED;PageSpeed/Lighthouse + Playwright resource monitoring;No/Complementario;Sí;No;No;Sprint 5 - Content / UI Compliance;Falta monitorear requests de fuentes con Playwright y validar si la fuente aprobada carga correctamente y si el fallback resultante es permitido.;Implementar Playwright/Puppeteer, capturar DOM/runtime, agregar trazabilidad y persistir findings con selector/XPath cuando aplique.;content_validation_results / content_validation_findings;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value, computed_font_family, computed_font_size, computed_font_weight, failed_brand_font_count, brand_font_status;Sí;Panel Performance: score, métrica afectada, estrategia mobile/desktop, semáforo y tendencia.;"Cobertura parcial; ver mini especificación para completar implementación."
Investigación Cynthia;Tagging;TAG_009;Facebook Pixel roto;fb_pixel_loaded = TRUE;Media;Media;Medicion;Restaurar Pixel Meta;Sí;Media;Parcial;M4 Tagging;Se valida pixel;Tabla píxeles;Tagging;Media;Parcial;M8 Tagging Validator;TAG_FACEBOOK_PIXEL_BROKEN;Playwright runtime + network requests + DOM/tag inspection;No/Complementario;Sí;No;No;Sprint 2 - Runtime tagging + trazabilidad;Falta ejecutar Playwright para validar carga real del Facebook Pixel, request de red, errores de consola/píxel y estado runtime.;Implementar Playwright/Puppeteer, capturar DOM/runtime, agregar trazabilidad y persistir findings con selector/XPath cuando aplique.;tagging_validation_results / tagging_validation_findings;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value, device_profile, event_name_detected, ga4_required_params_present, pixel_error_count, gtm_container_id, ga4_measurement_id;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;"Cobertura parcial; ver mini especificación para completar implementación."
Investigación Cynthia;Tagging;TAG_010;TikTok Pixel roto;tiktok_pixel_loaded = TRUE;Media;Media;Medicion;Restaurar Pixel TikTok;Sí;Media;No considerado;M4 Tagging;Cobertura parcial social tracking;Tabla píxeles;Tagging;Media;No considerado;M8 Tagging Validator;TAG_TIKTOK_PIXEL_BROKEN;Playwright runtime + network requests + DOM/tag inspection;No/Complementario;Sí;No;No;Sprint 2 - Runtime tagging + trazabilidad;;Implementar Playwright/Puppeteer, capturar DOM/runtime, agregar trazabilidad y persistir findings con selector/XPath cuando aplique.;tagging_validation_results / tagging_validation_findings;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value, device_profile, event_name_detected, ga4_required_params_present, pixel_error_count, gtm_container_id, ga4_measurement_id;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
Investigación Cynthia;Tecnico;TECH_022;Google Maps API error;maps_api_valid = TRUE;Alta;Alta;UX;Validar API Key/cuota;Sí;Alta;No considerado;M2 Técnico;Dependencia externa Google;Error geolocalización;Técnico;Alta;No considerado;M2 Technical Crawler;TECH_GOOGLE_MAPS_API_ERROR;Playwright/Puppeteer runtime capture;No/Complementario;Sí;No;No;Sprint 2 - Runtime técnico + Desktop;;Implementar Playwright/Puppeteer, capturar DOM/runtime, agregar trazabilidad y persistir findings con selector/XPath cuando aplique.;technical_crawl_results / technical_crawl_findings;runtime_scan_enabled, console_error_count, page_error_count, failed_resource_count, browser_event_type, source_file, line_number, stack_trace, resource_url, resource_type;Sí;Panel Runtime: contador de errores consola/JS y drawer con mensaje, archivo, línea, stack/resource y severidad.;"Reclasificada: requiere navegador headless para ejecución JS/runtime; crawler HTTP básico no la cubre."
Investigación Cynthia;Performance;PERF_029;YouTube embed roto;youtube_player_ok = TRUE;Media;Media;UX;Corregir embed/video;Sí;Media;No considerado;M6 Performance;Multimedia dependency;Tabla multimedia;Performance;Media;No considerado;M6 Performance Validator;PERF_YOUTUBE_EMBED_ROTO;PageSpeed Insights API / Lighthouse;No;No;Sí;No;Sprint 4 - Performance Validator;;Implementar M6 Performance con PageSpeed/Lighthouse y persistir métricas por mobile/desktop.;performance_validation_results / performance_validation_findings;strategy, performance_score, fcp_ms, lcp_ms, inp_ms, cls, ttfb_ms, speed_index_ms, total_blocking_time_ms, page_weight_kb, image_weight_kb, js_weight_kb, css_weight_kb;Parcial / cuando aplique;Panel Performance: score, métrica afectada, estrategia mobile/desktop, semáforo y tendencia.;
Investigación Cynthia;Tagging;TAG_011;Facebook Pixel ausente;facebook_pixel_present = TRUE;Alta;Alta;Analytics;Implementar Meta Pixel;Sí;Alta;Considerado;M4 Tagging;Tracking de conversiones incompleto;Badge rojo + tabla;Tagging;Alta;Considerado;M8 Tagging Validator;TAG_FACEBOOK_PIXEL_MISSING;HTML parser + DOM inspection + Playwright para eventos;Sí;No;No;No;Sprint 1 - MVP actual;;"Mantener en módulo actual; asegurar finding_code, severidad normalizada y visualización en front.";tagging_validation_results / tagging_validation_findings;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value, device_profile, event_name_detected, ga4_required_params_present, pixel_error_count, gtm_container_id, ga4_measurement_id;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
Investigación Cynthia;Tagging;TAG_012;Facebook Pixel duplicado;facebook_pixel_duplicates = 0;Media;Media;Analytics;Eliminar duplicados;Sí;Media;Parcial;M4 Tagging;Puede duplicar eventos;Tabla eventos;Tagging;Media;Parcial;M8 Tagging Validator;TAG_FACEBOOK_PIXEL_DUPLICATED;Playwright runtime + network requests + DOM/tag inspection;No/Complementario;Sí;No;No;Sprint 2 - Runtime tagging + trazabilidad;Falta inspeccionar runtime y network requests para identificar múltiples inicializaciones del mismo Facebook Pixel o contenedores duplicados.;Implementar Playwright/Puppeteer, capturar DOM/runtime, agregar trazabilidad y persistir findings con selector/XPath cuando aplique.;tagging_validation_results / tagging_validation_findings;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value, device_profile, event_name_detected, ga4_required_params_present, pixel_error_count, gtm_container_id, ga4_measurement_id;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;"Cobertura parcial; ver mini especificación para completar implementación."
Investigación Cynthia;Tagging;TAG_013;Facebook Pixel mal configurado;facebook_pixel_valid = TRUE;Alta;Alta;Medicion;Corregir configuración Pixel;Sí;Alta;Considerado;M4 Tagging;Eventos inválidos;Badge crítico;Tagging;Alta;Considerado;M8 Tagging Validator;TAG_FACEBOOK_PIXEL_MISCONFIGURED;Playwright runtime + network requests + DOM/tag inspection;No/Complementario;Sí;No;No;Sprint 1 - MVP actual;;Implementar Playwright/Puppeteer, capturar DOM/runtime, agregar trazabilidad y persistir findings con selector/XPath cuando aplique.;tagging_validation_results / tagging_validation_findings;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value, device_profile, event_name_detected, ga4_required_params_present, pixel_error_count, gtm_container_id, ga4_measurement_id;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
Investigación Cynthia;Performance;PERF_030;"Fuente ""Roboto""";font_family IN ('Roboto');Alta;Alta;Branding / UX;Reemplazar fuente no autorizada;Sí;Alta;Considerado;M5 Content / UI Compliance;Reclasificada: la tipografía Roboto/AMX es regla de marca/UI, no de performance. Requiere Playwright computed styles.;Panel Marca/UI: fuente esperada, fuente detectada, elemento, selector CSS, XPath y recomendación.;Performance;Alta;No considerado;M5 Content / UI Compliance;BRAND_INVALID_FONT_TEXT;Playwright computed style + document.fonts + font request monitoring;No/Complementario;Sí;No;No;Sprint 5 - Content / UI Compliance;;"Mover desde Performance hacia M5 Content/UI Compliance; implementar Playwright computed styles para validar Roboto/AMX.";content_validation_results / content_validation_findings;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value, computed_font_family, computed_font_size, computed_font_weight, failed_brand_font_count, brand_font_status;Sí;Panel Marca/UI: fuente esperada Roboto/AMX, fuente detectada, elemento afectado, selector CSS/XPath y recomendación.;"Reubicada desde Performance a M5 Content/UI Compliance por ser identidad de marca; requiere computed styles."
Investigación Cynthia;Performance;PERF_031;"Fuente ""AMX""";font_family IN ('AMX');Alta;Alta;Branding / UX;Reemplazar fuente no autorizada;Sí;Alta;Considerado;M5 Content / UI Compliance;Reclasificada: la tipografía Roboto/AMX es regla de marca/UI, no de performance. Requiere Playwright computed styles.;Panel Marca/UI: fuente esperada, fuente detectada, elemento, selector CSS, XPath y recomendación.;Performance;Alta;No considerado;M5 Content / UI Compliance;BRAND_INVALID_FONT_BUTTON;Playwright computed style + document.fonts + font request monitoring;No/Complementario;Sí;No;No;Sprint 5 - Content / UI Compliance;;"Mover desde Performance hacia M5 Content/UI Compliance; implementar Playwright computed styles para validar Roboto/AMX.";content_validation_results / content_validation_findings;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value, computed_font_family, computed_font_size, computed_font_weight, failed_brand_font_count, brand_font_status;Sí;Panel Marca/UI: fuente esperada Roboto/AMX, fuente detectada, elemento afectado, selector CSS/XPath y recomendación.;"Reubicada desde Performance a M5 Content/UI Compliance por ser identidad de marca; requiere computed styles."
Investigación Cynthia;Performance;PERF_032;Carga lenta de fuentes;font_load_time < umbral;Media;Media;Performance;Optimizar carga fonts;Sí;Media;Parcial;M6 Performance;Impacta render inicial;Gráfico carga;Performance;Media;Parcial;M6 Performance Validator;PERF_FONT_LOAD_SLOW;PageSpeed/Lighthouse + Playwright resource monitoring;No;Sí;Sí;No;Sprint 4 - Performance Validator;Falta medir tiempo real de carga de fuentes con Performance/Lighthouse o Playwright Performance API y definir umbral por estrategia mobile/desktop.;Implementar M6 Performance con PageSpeed/Lighthouse y persistir métricas por mobile/desktop.;performance_validation_results / performance_validation_findings;strategy, performance_score, fcp_ms, lcp_ms, inp_ms, cls, ttfb_ms, speed_index_ms, total_blocking_time_ms, page_weight_kb, image_weight_kb, js_weight_kb, css_weight_kb;Sí;Panel Performance: score, métrica afectada, estrategia mobile/desktop, semáforo y tendencia.;"Cobertura parcial; ver mini especificación para completar implementación."
Investigación Cynthia;Performance;PERF_033;Fonts sin preload;fonts_preloaded = TRUE;Media;Media;Performance;Agregar preload;Sí;Media;No considerado;M6 Performance;Optimización avanzada;Badge performance;Performance;Media;No considerado;M6 Performance Validator;PERF_FONT_PRELOAD_MISSING;PageSpeed/Lighthouse + Playwright resource monitoring;No;Sí;Sí;No;Sprint 4 - Performance Validator;;Implementar M6 Performance con PageSpeed/Lighthouse y persistir métricas por mobile/desktop.;performance_validation_results / performance_validation_findings;strategy, performance_score, fcp_ms, lcp_ms, inp_ms, cls, ttfb_ms, speed_index_ms, total_blocking_time_ms, page_weight_kb, image_weight_kb, js_weight_kb, css_weight_kb;Sí;Panel Performance: score, métrica afectada, estrategia mobile/desktop, semáforo y tendencia.;
